sale_id,appointment_id,patient_id,branch_id,sale_date,product_id,product_name,category,quantity,unit_price_gbp,discount_pct,total_gbp,payment_method
SL00233,AP00287,PT0613,BR03,2024-01-11,PR01,Single Vision Lenses,Lenses,1,45.0,10,40.5,Finance
SL00234,AP00287,PT0613,BR03,2024-01-11,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL00235,AP00290,PT0677,BR01,2024-01-11,PR07,Kids Frames,Frames,2,40.0,15,68.0,Cash
SL00236,AP00292,PT0704,BR02,2024-01-12,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL00237,AP00295,PT0056,BR03,2024-01-12,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Finance
SL00238,AP00297,PT0549,BR02,2024-01-12,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Finance
SL00239,AP00298,PT0626,BR03,2024-01-12,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Cash
SL00240,AP00299,PT0389,BR01,2024-01-12,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Finance
SL00241,AP00299,PT0389,BR01,2024-01-12,PR07,Kids Frames,Frames,2,40.0,0,80.0,Finance
SL00242,AP00300,PT0786,BR05,2024-01-12,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Finance
SL00243,AP00301,PT0371,BR05,2024-01-12,PR09,Contact Lenses Daily,Contacts,2,35.0,10,63.0,Finance
SL00244,AP00304,PT0037,BR01,2024-01-12,PR12,Sunglasses,Sunglasses,2,95.0,10,171.0,Card
SL00245,AP00304,PT0037,BR01,2024-01-12,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL00246,AP00305,PT0408,BR04,2024-01-12,PR12,Sunglasses,Sunglasses,2,95.0,10,171.0,Cash
SL00247,AP00305,PT0408,BR04,2024-01-12,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL00248,AP00309,PT0021,BR01,2024-01-12,PR03,Bifocal Lenses,Lenses,1,85.0,10,76.5,Finance
SL00249,AP00312,PT0281,BR04,2024-01-12,PR06,Standard Frames,Frames,2,60.0,0,120.0,Cash
SL00250,AP00313,PT0483,BR04,2024-01-12,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL00251,AP00317,PT0026,BR04,2024-01-12,PR06,Standard Frames,Frames,2,60.0,15,102.0,Finance
SL00252,AP00317,PT0026,BR04,2024-01-12,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL00253,AP00318,PT0577,BR01,2024-01-12,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL00254,AP00320,PT0608,BR02,2024-01-12,PR03,Bifocal Lenses,Lenses,1,85.0,15,72.25,Card
SL00255,AP00322,PT0259,BR04,2024-01-12,PR08,Contact Lenses Monthly,Contacts,2,25.0,5,47.5,Card
SL00256,AP00325,PT0512,BR03,2024-01-13,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Card
SL00257,AP00325,PT0512,BR03,2024-01-13,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL00258,AP00325,PT0512,BR03,2024-01-13,PR05,Designer Frames,Frames,1,180.0,10,162.0,Cash
SL00259,AP00327,PT0108,BR04,2024-01-13,PR11,Lens Cleaning Kit,Accessories,1,8.0,10,7.2,Card
SL00260,AP00328,PT0166,BR05,2024-01-13,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL00261,AP00328,PT0166,BR05,2024-01-13,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Cash
SL00262,AP00329,PT0117,BR01,2024-01-13,PR09,Contact Lenses Daily,Contacts,2,35.0,5,66.5,Card
SL00263,AP00330,PT0499,BR02,2024-01-13,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL00264,AP00332,PT0536,BR03,2024-01-13,PR07,Kids Frames,Frames,2,40.0,5,76.0,Card
SL00265,AP00332,PT0536,BR03,2024-01-13,PR06,Standard Frames,Frames,1,60.0,0,60.0,Cash
SL00266,AP00332,PT0536,BR03,2024-01-13,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL00267,AP00333,PT0145,BR03,2024-01-13,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL00268,AP00334,PT0732,BR03,2024-01-13,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Cash
SL00269,AP00334,PT0732,BR03,2024-01-13,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL00270,AP00338,PT0320,BR02,2024-01-13,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Cash
SL00271,AP00338,PT0320,BR02,2024-01-13,PR08,Contact Lenses Monthly,Contacts,1,25.0,15,21.25,Card
SL00272,AP00339,PT0339,BR01,2024-01-13,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Finance
SL00273,AP00343,PT0555,BR02,2024-01-15,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL00274,AP00344,PT0287,BR02,2024-01-15,PR12,Sunglasses,Sunglasses,2,95.0,5,180.5,Card
SL00275,AP00347,PT0685,BR04,2024-01-15,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL00276,AP00349,PT0169,BR04,2024-01-15,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL00277,AP00349,PT0169,BR04,2024-01-15,PR06,Standard Frames,Frames,2,60.0,10,108.0,Finance
SL00278,AP00349,PT0169,BR04,2024-01-15,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Cash
SL00279,AP00351,PT0335,BR03,2024-01-15,PR09,Contact Lenses Daily,Contacts,2,35.0,10,63.0,Card
SL00280,AP00351,PT0335,BR03,2024-01-15,PR05,Designer Frames,Frames,1,180.0,15,153.0,Card
SL00281,AP00356,PT0702,BR01,2024-01-15,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Card
SL00282,AP00362,PT0515,BR01,2024-01-15,PR03,Bifocal Lenses,Lenses,2,85.0,5,161.5,Card
SL00283,AP00365,PT0623,BR04,2024-01-15,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Cash
SL00284,AP00366,PT0107,BR01,2024-01-15,PR11,Lens Cleaning Kit,Accessories,1,8.0,15,6.8,Finance
SL00285,AP00366,PT0107,BR01,2024-01-15,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL00286,AP00369,PT0558,BR03,2024-01-16,PR06,Standard Frames,Frames,1,60.0,10,54.0,Card
SL00287,AP00369,PT0558,BR03,2024-01-16,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL00288,AP00371,PT0727,BR02,2024-01-16,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL00289,AP00372,PT0529,BR01,2024-01-16,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Finance
SL00290,AP00372,PT0529,BR01,2024-01-16,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL00291,AP00373,PT0067,BR02,2024-01-16,PR11,Lens Cleaning Kit,Accessories,2,8.0,5,15.2,Cash
SL00292,AP00375,PT0706,BR05,2024-01-16,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL00293,AP00376,PT0319,BR03,2024-01-16,PR10,Eye Drops,Accessories,1,12.0,15,10.2,Card
SL00294,AP00378,PT0093,BR02,2024-01-16,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL00295,AP00382,PT0055,BR04,2024-01-16,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Cash
SL00296,AP00384,PT0205,BR02,2024-01-16,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Card
SL00297,AP00385,PT0271,BR01,2024-01-16,PR06,Standard Frames,Frames,2,60.0,0,120.0,Cash
SL00298,AP00386,PT0791,BR05,2024-01-16,PR11,Lens Cleaning Kit,Accessories,1,8.0,15,6.8,Card
SL00299,AP00387,PT0038,BR05,2024-01-16,PR07,Kids Frames,Frames,1,40.0,5,38.0,Card
SL00300,AP00389,PT0213,BR03,2024-01-16,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL00301,AP00389,PT0213,BR03,2024-01-16,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL00302,AP00390,PT0526,BR02,2024-01-17,PR11,Lens Cleaning Kit,Accessories,1,8.0,10,7.2,Card
SL00303,AP00391,PT0119,BR05,2024-01-17,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Card
SL00304,AP00391,PT0119,BR05,2024-01-17,PR05,Designer Frames,Frames,1,180.0,5,171.0,Finance
SL00305,AP00392,PT0479,BR05,2024-01-17,PR02,Varifocal Lenses,Lenses,2,120.0,15,204.0,Cash
SL00306,AP00392,PT0479,BR05,2024-01-17,PR04,Blue Light Lenses,Lenses,2,65.0,15,110.5,Card
SL00307,AP00393,PT0035,BR03,2024-01-17,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Cash
SL00308,AP00395,PT0192,BR03,2024-01-17,PR08,Contact Lenses Monthly,Contacts,1,25.0,10,22.5,Card
SL00309,AP00396,PT0771,BR01,2024-01-17,PR02,Varifocal Lenses,Lenses,1,120.0,15,102.0,Card
SL00310,AP00396,PT0771,BR01,2024-01-17,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Finance
SL00311,AP00397,PT0590,BR04,2024-01-17,PR12,Sunglasses,Sunglasses,2,95.0,15,161.5,Card
SL00312,AP00397,PT0590,BR04,2024-01-17,PR08,Contact Lenses Monthly,Contacts,1,25.0,10,22.5,Card
SL00313,AP00398,PT0259,BR03,2024-01-17,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL00314,AP00400,PT0111,BR04,2024-01-17,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Cash
SL00315,AP00400,PT0111,BR04,2024-01-17,PR03,Bifocal Lenses,Lenses,1,85.0,15,72.25,Card
SL00316,AP00401,PT0411,BR05,2024-01-17,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Finance
SL00317,AP00403,PT0134,BR03,2024-01-17,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL00318,AP00403,PT0134,BR03,2024-01-17,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Finance
SL00319,AP00404,PT0317,BR02,2024-01-17,PR07,Kids Frames,Frames,1,40.0,15,34.0,Card
SL00320,AP00405,PT0472,BR01,2024-01-17,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Card
SL00321,AP00405,PT0472,BR01,2024-01-17,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Finance
SL00322,AP00406,PT0309,BR03,2024-01-17,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Card
SL00323,AP00406,PT0309,BR03,2024-01-17,PR07,Kids Frames,Frames,2,40.0,5,76.0,Card
SL00324,AP00407,PT0448,BR01,2024-01-17,PR01,Single Vision Lenses,Lenses,2,45.0,5,85.5,Cash
SL00325,AP00407,PT0448,BR01,2024-01-17,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL00326,AP00408,PT0795,BR03,2024-01-17,PR02,Varifocal Lenses,Lenses,1,120.0,10,108.0,Card
SL00327,AP00408,PT0795,BR03,2024-01-17,PR05,Designer Frames,Frames,1,180.0,10,162.0,Finance
SL00328,AP00410,PT0475,BR02,2024-01-18,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL00329,AP00414,PT0787,BR02,2024-01-18,PR06,Standard Frames,Frames,2,60.0,0,120.0,Finance
SL00330,AP00417,PT0096,BR03,2024-01-18,PR03,Bifocal Lenses,Lenses,1,85.0,15,72.25,Card
SL00331,AP00419,PT0268,BR04,2024-01-18,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL00332,AP00419,PT0268,BR04,2024-01-18,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL00333,AP00420,PT0109,BR04,2024-01-18,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL00334,AP00420,PT0109,BR04,2024-01-18,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL00335,AP00421,PT0672,BR04,2024-01-18,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL00336,AP00423,PT0498,BR04,2024-01-18,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL00337,AP00423,PT0498,BR04,2024-01-18,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Finance
SL00338,AP00427,PT0778,BR04,2024-01-18,PR11,Lens Cleaning Kit,Accessories,1,8.0,5,7.6,Card
SL00339,AP00431,PT0703,BR03,2024-01-18,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL00340,AP00431,PT0703,BR03,2024-01-18,PR09,Contact Lenses Daily,Contacts,2,35.0,15,59.5,Card
SL00341,AP00432,PT0786,BR01,2024-01-18,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL00342,AP00432,PT0786,BR01,2024-01-18,PR02,Varifocal Lenses,Lenses,2,120.0,15,204.0,Card
SL00343,AP00432,PT0786,BR01,2024-01-18,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL00344,AP00434,PT0611,BR01,2024-01-18,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL00345,AP00434,PT0611,BR01,2024-01-18,PR05,Designer Frames,Frames,2,180.0,10,324.0,Card
SL00346,AP00435,PT0255,BR02,2024-01-18,PR06,Standard Frames,Frames,2,60.0,0,120.0,Cash
SL00347,AP00436,PT0649,BR04,2024-01-18,PR02,Varifocal Lenses,Lenses,2,120.0,10,216.0,Finance
SL00348,AP00436,PT0649,BR04,2024-01-18,PR05,Designer Frames,Frames,1,180.0,0,180.0,Finance
SL00349,AP00436,PT0649,BR04,2024-01-18,PR10,Eye Drops,Accessories,1,12.0,15,10.2,Card
SL00350,AP00438,PT0583,BR04,2024-01-18,PR02,Varifocal Lenses,Lenses,1,120.0,10,108.0,Card
SL00351,AP00438,PT0583,BR04,2024-01-18,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Cash
SL00352,AP00439,PT0151,BR05,2024-01-18,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL00353,AP00439,PT0151,BR05,2024-01-18,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL00354,AP00439,PT0151,BR05,2024-01-18,PR04,Blue Light Lenses,Lenses,1,65.0,5,61.75,Card
SL00355,AP00440,PT0525,BR01,2024-01-19,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Card
SL00356,AP00440,PT0525,BR01,2024-01-19,PR03,Bifocal Lenses,Lenses,1,85.0,10,76.5,Finance
SL00357,AP00442,PT0739,BR01,2024-01-19,PR12,Sunglasses,Sunglasses,2,95.0,5,180.5,Card
SL00358,AP00442,PT0739,BR01,2024-01-19,PR06,Standard Frames,Frames,2,60.0,15,102.0,Finance
SL00359,AP00443,PT0197,BR05,2024-01-19,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL00360,AP00445,PT0485,BR02,2024-01-19,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Finance
SL00361,AP00447,PT0695,BR03,2024-01-19,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL00362,AP00447,PT0695,BR03,2024-01-19,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL00363,AP00452,PT0488,BR05,2024-01-19,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Finance
SL00364,AP00452,PT0488,BR05,2024-01-19,PR08,Contact Lenses Monthly,Contacts,1,25.0,15,21.25,Cash
SL00365,AP00454,PT0546,BR02,2024-01-19,PR11,Lens Cleaning Kit,Accessories,2,8.0,10,14.4,Finance
SL00366,AP00454,PT0546,BR02,2024-01-19,PR04,Blue Light Lenses,Lenses,2,65.0,5,123.5,Card
SL00367,AP00455,PT0677,BR05,2024-01-19,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Card
SL00368,AP00457,PT0312,BR03,2024-01-19,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL00369,AP00458,PT0031,BR02,2024-01-19,PR06,Standard Frames,Frames,2,60.0,10,108.0,Card
SL00370,AP00458,PT0031,BR02,2024-01-19,PR12,Sunglasses,Sunglasses,2,95.0,10,171.0,Card
SL00371,AP00460,PT0570,BR04,2024-01-19,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL00372,AP00460,PT0570,BR04,2024-01-19,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL00373,AP00462,PT0406,BR02,2024-01-19,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Cash
SL00374,AP00462,PT0406,BR02,2024-01-19,PR05,Designer Frames,Frames,2,180.0,10,324.0,Cash
SL00375,AP00464,PT0564,BR04,2024-01-19,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Finance
SL00376,AP00464,PT0564,BR04,2024-01-19,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL00377,AP00464,PT0564,BR04,2024-01-19,PR07,Kids Frames,Frames,1,40.0,0,40.0,Finance
SL00378,AP00466,PT0515,BR05,2024-01-19,PR09,Contact Lenses Daily,Contacts,2,35.0,15,59.5,Cash
SL00379,AP00468,PT0182,BR04,2024-01-19,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL00380,AP00468,PT0182,BR04,2024-01-19,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL00381,AP00470,PT0595,BR04,2024-01-20,PR08,Contact Lenses Monthly,Contacts,2,25.0,10,45.0,Card
SL00382,AP00471,PT0634,BR02,2024-01-20,PR09,Contact Lenses Daily,Contacts,2,35.0,5,66.5,Card
SL00383,AP00471,PT0634,BR02,2024-01-20,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL00384,AP00473,PT0625,BR02,2024-01-20,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL00385,AP00476,PT0469,BR03,2024-01-20,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Cash
SL00386,AP00476,PT0469,BR03,2024-01-20,PR04,Blue Light Lenses,Lenses,1,65.0,10,58.5,Card
SL00387,AP00477,PT0730,BR02,2024-01-20,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL00388,AP00478,PT0212,BR05,2024-01-20,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL00389,AP00478,PT0212,BR05,2024-01-20,PR07,Kids Frames,Frames,1,40.0,10,36.0,Card
SL00390,AP00478,PT0212,BR05,2024-01-20,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL00391,AP00481,PT0251,BR04,2024-01-20,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL00392,AP00481,PT0251,BR04,2024-01-20,PR11,Lens Cleaning Kit,Accessories,1,8.0,15,6.8,Card
SL00393,AP00484,PT0124,BR05,2024-01-20,PR05,Designer Frames,Frames,1,180.0,5,171.0,Card
SL00394,AP00484,PT0124,BR05,2024-01-20,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Cash
SL00395,AP00484,PT0124,BR05,2024-01-20,PR06,Standard Frames,Frames,2,60.0,15,102.0,Card
SL00396,AP00489,PT0376,BR04,2024-01-20,PR10,Eye Drops,Accessories,1,12.0,15,10.2,Card
SL00397,AP00490,PT0495,BR02,2024-01-20,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Finance
SL00398,AP00490,PT0495,BR02,2024-01-20,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL00399,AP00490,PT0495,BR02,2024-01-20,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Finance
SL00400,AP00496,PT0650,BR03,2024-01-20,PR04,Blue Light Lenses,Lenses,2,65.0,10,117.0,Card
SL00401,AP00496,PT0650,BR03,2024-01-20,PR08,Contact Lenses Monthly,Contacts,2,25.0,15,42.5,Cash
SL00402,AP00496,PT0650,BR03,2024-01-20,PR11,Lens Cleaning Kit,Accessories,2,8.0,5,15.2,Finance
SL00403,AP00497,PT0159,BR02,2024-01-20,PR06,Standard Frames,Frames,2,60.0,10,108.0,Finance
SL00404,AP00498,PT0264,BR02,2024-01-20,PR06,Standard Frames,Frames,1,60.0,0,60.0,Cash
SL00405,AP00499,PT0152,BR05,2024-01-20,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Card
SL00406,AP00504,PT0685,BR01,2024-01-22,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Cash
SL00407,AP00506,PT0666,BR02,2024-01-22,PR05,Designer Frames,Frames,2,180.0,0,360.0,Finance
SL00408,AP00508,PT0681,BR01,2024-01-22,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Cash
SL00409,AP00513,PT0566,BR03,2024-01-22,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL00410,AP00514,PT0136,BR05,2024-01-22,PR06,Standard Frames,Frames,1,60.0,10,54.0,Card
SL00411,AP00515,PT0600,BR05,2024-01-22,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Finance
SL00412,AP00516,PT0327,BR01,2024-01-22,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL00413,AP00517,PT0488,BR02,2024-01-22,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL00414,AP00519,PT0738,BR04,2024-01-22,PR05,Designer Frames,Frames,1,180.0,0,180.0,Cash
SL00415,AP00520,PT0774,BR04,2024-01-22,PR02,Varifocal Lenses,Lenses,2,120.0,10,216.0,Card
SL00416,AP00521,PT0616,BR03,2024-01-22,PR10,Eye Drops,Accessories,1,12.0,15,10.2,Card
SL00417,AP00522,PT0495,BR05,2024-01-22,PR02,Varifocal Lenses,Lenses,2,120.0,5,228.0,Cash
SL00418,AP00529,PT0313,BR03,2024-01-22,PR11,Lens Cleaning Kit,Accessories,1,8.0,5,7.6,Card
SL00419,AP00529,PT0313,BR03,2024-01-22,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL00420,AP00530,PT0625,BR02,2024-01-22,PR04,Blue Light Lenses,Lenses,1,65.0,15,55.25,Cash
SL00421,AP00532,PT0679,BR02,2024-01-22,PR09,Contact Lenses Daily,Contacts,2,35.0,5,66.5,Cash
SL00422,AP00532,PT0679,BR02,2024-01-22,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Card
SL00423,AP00535,PT0149,BR03,2024-01-23,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL00424,AP00536,PT0461,BR03,2024-01-23,PR11,Lens Cleaning Kit,Accessories,2,8.0,10,14.4,Card
SL00425,AP00537,PT0006,BR04,2024-01-23,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Card
SL00426,AP00539,PT0678,BR03,2024-01-23,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Finance
SL00427,AP00539,PT0678,BR03,2024-01-23,PR03,Bifocal Lenses,Lenses,1,85.0,5,80.75,Card
SL00428,AP00543,PT0482,BR01,2024-01-23,PR08,Contact Lenses Monthly,Contacts,1,25.0,5,23.75,Card
SL00429,AP00543,PT0482,BR01,2024-01-23,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Card
SL00430,AP00544,PT0256,BR03,2024-01-23,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL00431,AP00544,PT0256,BR03,2024-01-23,PR06,Standard Frames,Frames,1,60.0,15,51.0,Card
SL00432,AP00546,PT0449,BR03,2024-01-23,PR07,Kids Frames,Frames,2,40.0,0,80.0,Cash
SL00433,AP00550,PT0544,BR03,2024-01-23,PR05,Designer Frames,Frames,1,180.0,15,153.0,Card
SL00434,AP00551,PT0717,BR03,2024-01-23,PR04,Blue Light Lenses,Lenses,2,65.0,10,117.0,Card
SL00435,AP00551,PT0717,BR03,2024-01-23,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL00436,AP00551,PT0717,BR03,2024-01-23,PR05,Designer Frames,Frames,1,180.0,0,180.0,Cash
SL00437,AP00552,PT0766,BR02,2024-01-23,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL00438,AP00554,PT0262,BR05,2024-01-23,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Card
SL00439,AP00554,PT0262,BR05,2024-01-23,PR05,Designer Frames,Frames,1,180.0,0,180.0,Finance
SL00440,AP00554,PT0262,BR05,2024-01-23,PR03,Bifocal Lenses,Lenses,2,85.0,5,161.5,Cash
SL00441,AP00556,PT0542,BR01,2024-01-23,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Finance
SL00442,AP00556,PT0542,BR01,2024-01-23,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL00443,AP00558,PT0552,BR04,2024-01-23,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL00444,AP00558,PT0552,BR04,2024-01-23,PR05,Designer Frames,Frames,2,180.0,0,360.0,Finance
SL00445,AP00565,PT0022,BR04,2024-01-24,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Cash
SL00446,AP00565,PT0022,BR04,2024-01-24,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL00447,AP00566,PT0020,BR01,2024-01-24,PR12,Sunglasses,Sunglasses,2,95.0,15,161.5,Finance
SL00448,AP00566,PT0020,BR01,2024-01-24,PR12,Sunglasses,Sunglasses,2,95.0,5,180.5,Card
SL00449,AP00567,PT0229,BR05,2024-01-24,PR07,Kids Frames,Frames,2,40.0,5,76.0,Card
SL00450,AP00568,PT0670,BR02,2024-01-24,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL00451,AP00568,PT0670,BR02,2024-01-24,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL00452,AP00570,PT0316,BR02,2024-01-24,PR06,Standard Frames,Frames,2,60.0,0,120.0,Finance
SL00453,AP00577,PT0790,BR04,2024-01-24,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Finance
SL00454,AP00582,PT0008,BR04,2024-01-25,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Cash
SL00455,AP00585,PT0483,BR01,2024-01-25,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Finance
SL00456,AP00586,PT0047,BR02,2024-01-25,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL00457,AP00589,PT0381,BR05,2024-01-25,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Cash
SL00458,AP00591,PT0374,BR01,2024-01-25,PR08,Contact Lenses Monthly,Contacts,1,25.0,10,22.5,Card
SL00459,AP00593,PT0637,BR03,2024-01-25,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL00460,AP00593,PT0637,BR03,2024-01-25,PR12,Sunglasses,Sunglasses,1,95.0,15,80.75,Card
SL00461,AP00593,PT0637,BR03,2024-01-25,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL00462,AP00594,PT0482,BR01,2024-01-25,PR07,Kids Frames,Frames,2,40.0,15,68.0,Card
SL00463,AP00595,PT0048,BR05,2024-01-25,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL00464,AP00596,PT0174,BR02,2024-01-25,PR12,Sunglasses,Sunglasses,1,95.0,5,90.25,Card
SL00465,AP00597,PT0095,BR04,2024-01-25,PR04,Blue Light Lenses,Lenses,2,65.0,10,117.0,Card
SL00466,AP00598,PT0476,BR04,2024-01-25,PR06,Standard Frames,Frames,1,60.0,0,60.0,Cash
